;Preco;Marca;Nome;Modelo;Km;Ano;Estado;Regiao;Loja
794;60.799;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);89.268;2019;SC;Kobrasol - São José;Vazio
795;60.890;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);98.508;2019;SC;Kobrasol - São José;Vazio
796;60.995;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);89.836;2019;SC;Kobrasol - São José;Vazio
797;60.880;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);99.276;2019;SC;Kobrasol - São José;Vazio
798;60.970;Fiat;Strada;Strada Working 1.4 (flex) (cabine Simples);79.772;2019;SC;Kobrasol - São José;Vazio
799;57.890;Fiat;Argo;Argo 1.0 Firefly (flex);60.739;2019;SC;Kobrasol - São José;Vazio
800;74.900;Jeep;Renegade;1.8 Sport Flex Aut. 5p;73.000;2016;SC;Gaspar;Vazio
801;66.900;Peugeot;2008;1.6 16v;76.000;2017;SC;Boehmerwald - Joinville;Vazio
802;62.900;Peugeot;308;1.6 Allure Thp;88.000;2017;SC;São José;Vazio
803;87.900;Renault;Sandero;Sport Rs 2.0 Flex 16v 5p;14.000;2021;SC;Fraiburgo;Vazio
804;57.899;Ford;Ka;Sedan Se 1.5;42.400;2019;SC;São José;Vazio
805;59.900;Hyundai;Hb20;Comfor;28.000;2017;SC;São Bento do Sul;Vazio
806;64.900;Chevrolet;Onix;1.0 Lt 5p;110.000;2019;SC;Santa Bárbara - Criciúma;Vazio
807;73.900;Chevrolet;Cobalt;1.8 Ltz;114.000;2019;SC;São José;Vazio
808;59.900;Volkswagen;Up!;Move Tsi;91.000;2017;SC;Blumenau;Vazio
809;73.900;Chevrolet;Prisma;1.4 Ltz Automático;56.262;2018;SC;Blumenau;Vazio
810;74.800;Chevrolet;Spin;1.8 Lt Automático;92.300;2019;SC;Joinville;Vazio
811;80.000;Honda;Hr-v;Exl;26.964;2017;SC;Fortaleza - Blumenau;Vazio
812;80.000;Mitsubishi;Asx;4x2 Automática;8.559;2018;SC;Fortaleza - Blumenau;Vazio
813;68.800;Volkswagen;Up!;1.0 Move 170 Tsi 5p;33.000;2019;SC;Alto Aririu - Palhoça;Vazio
814;72.900;Honda;Civic;1.8 Lxs Flex 4p;124.000;2015;SC;Santa Bárbara - Criciúma;Vazio
815;90.000;Citroën;C4;Cactus Feel;17.810;2020;SC;Fortaleza - Blumenau;Vazio
816;77.900;Fiat;Fiorino;1.4 Hard Working Flex 4p;43.000;2020;SC;Gaspar;Vazio
817;66.900;Hyundai;Hb20s;Hb20s Vision;74.000;2020;SC;Itoupava Seca - Blumenau;Vazio
818;60.900;Ford;Ecosport;1.6 Se;97.000;2015;SC;São José;Vazio
819;57.800;Chevrolet;Onix;1.0 Joy;59.700;2020;SC;Joinville;Vazio
820;64.900;Hyundai;Tucson;Gls Aut.;105.049;2015;SC;Blumenau;Vazio
821;66.900;Volkswagen;Spacefox;Tl Mbv;63.000;2019;SC;Floresta - Joinville;Vazio
822;63.900;Fiat;Strada;1.4 Hard Work;40.300;2019;SC;São José;Vazio
823;79.900;Hyundai;Ix35;2.0 Gls;82.000;2015;SC;São José;Vazio
824;64.800;Volkswagen;Up!;1.0 Tsi Move;62.500;2019;SC;Joinville;Vazio
825;85.000;Jeep;Renegade;75 Anos 1.8 4x2 Flex 16v Aut.;61.000;2017;SC;América - Joinville;Vazio
826;56.990;Hyundai;Hb20s;1.0 Comfort Plus Flex 4p;67.607;2016;SC;São João - Itajaí;Vazio
827;59.900;Fiat;Argo;1.0 Drive;44.000;2020;SC;São José;Vazio
828;68.900;Honda;Fit;Lx Cvt;88.416;2015;SC;Blumenau;Vazio
829;60.000;Honda;Hr-v;- Automática;47.000;2016;SC;Fortaleza - Blumenau;Vazio
830;80.000;Nissan;Kicks;- Automática;19.000;2019;SC;Fortaleza - Blumenau;Vazio
831;79.900;Volkswagen;Golf;1.4 Tsi Highline 5p Automática;98.000;2015;SC;Boehmerwald - Joinville;Vazio
832;69.900;Volkswagen;Saveiro;1.6 Trendline Cab. Simples Total Flex 2p;44.000;2020;SC;Gaspar;Vazio
833;59.900;Chevrolet;Montana;1.4 Ls Econoflex 2p;42.000;2019;SC;Gaspar;Vazio
834;62.900;Renault;Logan;Zen16mt;59.500;2020;SC;Itoupava Seca - Blumenau;Vazio
835;59.900;Chevrolet;Onix;1.4 Lt 5p;51.000;2019;SC;Boehmerwald - Joinville;Vazio
836;82.800;Ford;Ecosport;Se At 1.5;66.900;2019;SC;Itajaí;Vazio
837;57.900;Chevrolet;Onix;1.0 Mt Lt;18.580;2018;SC;Pomerode;Vazio
838;65.000;Volkswagen;Spacefox;1.6 Trendline I Mot. T.flex 8v;121.066;2019;SC;Indaial;Vazio
839;63.800;Toyota;Etios;Xls Sedan 1.5 Flex 16v 4p Aut.;67.415;2017;SC;Indaial;Vazio
840;62.900;Hyundai;Tucson;Glsb 2.0 16v Aut;89.000;2015;SC;Florianópolis;Vazio
841;58.900;Hyundai;Hb20;C./c.plus/c.style 1.6 Flex 16v Mec.;71.190;2016;SC;Blumenau;Vazio
842;59.900;Nissan;Sentra;20sv Cvt;116.000;2016;SC;Floresta - Joinville;Vazio
843;83.990;Hyundai;Hb20s;Hb20s Sedan 1.0 T-gdi Evolution (aut);55.133;2020;SC;Kobrasol - São José;Vazio
844;59.900;Volkswagen;Up!;Move Mcv;57.425;2018;SC;Pomerode;Vazio
845;80.900;Fiat;Cronos;Precision Automatico;53.056;2019;SC;Pomerode;Vazio
846;55.800;Chevrolet;Onix;1.0mt Lt;49.500;2019;SC;Itajaí;Vazio
847;59.890;Renault;Sandero;Exp. 1.6;57.534;2020;SC;Jaraguá do Sul;Vazio
848;65.800;Chevrolet;Spin;1.8l At Ltz;93.530;2016;SC;Pomerode;Vazio
849;62.900;Volkswagen;Up!;Move Mcv;52.206;2019;SC;Pomerode;Vazio
850;59.900;Chevrolet;Onix;1.0 Joy;76.000;2020;SC;São José;Vazio
851;71.800;Chevrolet;Cruze;Lt Nb;86.782;2015;SC;Pomerode;Vazio
852;78.800;Citroën;C4;Cactus 1.6 Live Manual;46.600;2019;SC;Joinville;Vazio
853;67.900;Kia;Cerato;1.6 Sx Flex Aut. 4p;86.800;2016;SC;Boehmerwald - Joinville;Vazio
854;78.900;Honda;Hr-v;1.8 Lx Flex Aut. 5p;87.000;2016;SC;Boehmerwald - Joinville;Vazio
855;79.500;Chevrolet;Cobalt;1.8a Ltz;18.062;2020;SC;Pomerode;Vazio
856;56.800;Chevrolet;Onix;1.0 Joy;45.500;2020;SC;Joinville;Vazio
857;87.900;Nissan;Kicks;1.6 16v Flexstart S Automatico Cvt;80.251;2018;SC;Pomerode;Vazio
858;89.890;Chevrolet;Onix;Plus Ltz 1.0 Turbo;50.981;2020;SC;Jaraguá do Sul;Vazio
859;61.800;Fiat;Argo;1.0 Drive;46.100;2020;SC;Joinville;Vazio
860;66.900;Fiat;Strada;Hd Wk Cc E;63.627;2020;SC;América - Joinville;Vazio
861;71.500;Chevrolet;Captiva;Sport 2.4;73.230;2015;SC;Pomerode;Vazio
862;75.000;Jeep;Renegade;- Automática;75.000;2016;SC;Fortaleza - Blumenau;Vazio
863;90.000;Hyundai;Tucson;- Automática;18.500;2018;SC;Fortaleza - Blumenau;Vazio
864;90.000;Hyundai;Creta;Creta;9.900;2018;SC;Fortaleza - Blumenau;Vazio
865;85.000;Hyundai;Ix35;Ix35;36.158;2016;SC;Fortaleza - Blumenau;Vazio
866;58.900;Volkswagen;Gol;1.0 Flex 12v 5p;56.000;2020;SC;Fraiburgo;Vazio
867;59.900;Chevrolet;Onix;1.0 Joy 5p;33.000;2020;SC;São João - Itajaí;Vazio
868;81.000;Ford;Ecosport;Se 1.5 Flex Aut;44.000;2019;SC;Florianópolis;Vazio
869;65.800;Chevrolet;Prisma;1.4mt Ltz;99.900;2018;SC;Itajaí;Vazio
870;57.890;Chevrolet;Onix;Lt 1.0;53.777;2019;SC;Jaraguá do Sul;Vazio
871;58.890;Chevrolet;Onix;1.4 Lt;70.000;2018;SC;Jaraguá do Sul;Vazio
872;58.020;Ford;Ka;1.5 Ti-vct Flex Se Manual;60.002;2020;SC;Campinas - São José;Localiza Seminovos
873;82.890;Hyundai;Hb20x;Hb20x Style 1.6 Flex 16v Aut.;23.500;2019;SC;Capoeiras - Florianópolis;Vazio
874;75.000;Mitsubishi;Outlander;2.0;94.289;2015;SC;Fortaleza - Blumenau;Vazio
875;66.800;Peugeot;2008;1.6 Allure;92.500;2018;SC;Joinville;Vazio
876;57.890;Chevrolet;Prisma;Joy Top;51.591;2019;SC;Jaraguá do Sul;Vazio
877;75.490;Volkswagen;Polo;1.6 Msi Automático;55.000;2020;SC;Jaraguá do Sul;Vazio
878;71.490;Renault;Sandero;1.6 Zen Cvt;55.000;2020;SC;Jaraguá do Sul;Vazio
879;77.890;Hyundai;Hb20s;1.6 Comfort Plus Aut;45.354;2019;SC;Jaraguá do Sul;Vazio
880;57.990;Chevrolet;Prisma;Joy Top;47.333;2019;SC;Jaraguá do Sul;Vazio
881;70.000;Jinbei;Vkn;2.0;52.300;2016;SC;Fortaleza - Blumenau;Vazio
882;80.000;Kia;Sportage;4x2;47.000;2015;SC;Fortaleza - Blumenau;Vazio
883;75.000;Renault;Duster;Oroch 2.0 Automática;33.000;2017;SC;Fortaleza - Blumenau;Vazio
884;70.000;Chevrolet;Tracker;Ltz;68.000;2015;SC;Fortaleza - Blumenau;Vazio
885;89.900;Honda;Civic;1.8 Lxs Flex Aut. 4p;60.000;2015;SC;Centro - Brusque;Vazio
886;76.990;Hyundai;Hb20x;Hb20x Style 1.6 Flex 16v Aut.;38.843;2018;SC;Chapecó;Vazio
887;59.900;Volkswagen;Saveiro;1.6 Trendline Cab. Simples Total Flex 2p;54.000;2017;SC;Gaspar;Vazio
888;61.900;Renault;Sandero;Zen 1.0 Manual;47.000;2021;SC;Fraiburgo;Vazio
889;59.990;Peugeot;308;308 Allure 1.6 Flex 16v 5p Mec.;95.570;2015;SC;Chapecó;Vazio
890;57.990;Volkswagen;Gol;Gol 1.6 Msi Flex 8v 5p;48.000;2019;SC;Chapecó;Vazio
891;64.900;Chevrolet;Prisma;Prisma Lt 1.4 At.;128.860;2016;SC;Blumenau;Vazio
892;56.900;Fiat;Punto;Attractive 1.4;111.000;2017;SC;Brusque;Vazio
893;59.890;Fiat;Argo;Drive 1.0 6v;71.198;2019;SC;Jaraguá do Sul;Vazio
894;56.890;Ford;Ka;Sedan 1.0 12v Se;68.034;2019;SC;Jaraguá do Sul;Vazio
895;80.000;Mitsubishi;Outlander;2.0 5p;51.253;2015;SC;Fortaleza - Blumenau;Vazio
896;90.000;Mitsubishi;L200;3.2 Triton Hpe Cab. Dupla 4x4 Aut. 4p;72.000;2015;SC;Limoeiro - Brusque;Vazio
897;69.900;Volkswagen;Jetta;Jetta Trendline 2.0 T.flex 8v 4p Tip.;60.447;2015;SC;Ponte do Imaruim - Palhoça;Vazio
898;74.900;Volkswagen;Voyage;1.6 Msi Aut.;32.246;2019;SC;Salto Norte - Blumenau;Vazio
899;62.900;Chevrolet;Prisma;1.4 Mpfi Ltz 8v Flex 4p Automático;60.000;2016;SC;Kobrasol - São José;Vazio
900;65.900;Hyundai;Tucson;Tucson 2.0 16v Flex Aut.;78.583;2016;SC;Ponte do Imaruim - Palhoça;Vazio
901;58.900;Ford;Ka;Ka 1.0 Se/se Plus Tivct Flex 5p;18.000;2021;SC;Ponte do Imaruim - Palhoça;Vazio
902;87.999;Fiat;Fiorino;Furgon Endurance Evo 1.4 Flex 8v 2p;36.614;2021;SC;Florianópolis;Vazio
903;65.990;Peugeot;2008;1.6 Griffe At Flex;77.306;2016;SC;Palhoça;Vazio
904;77.900;Renault;Sandero;1.6 16v Sce Flex Stepway Iconic X-tronic;50.000;2020;SC;Areias - São José;Vazio
905;67.900;Nissan;Versa;Unique 1.6 16v Flexstart 4p Aut. Abaixo Da Fipe;91.595;2018;SC;Aurora;Vazio
906;69.900;Ford;Focus;2.0 Titanium 16v Flex 4p Powershift;98.000;2015;SC;Areias - São José;Vazio
907;71.900;Fiat;Doblo;Essence 1.8 Flex 16v 5p 7 Lugares Abaixo Da Fipe;148.793;2020;SC;Aurora;Vazio
908;60.900;Peugeot;308;308 Allure 2.0 Flex 16v 5p Aut.;49.822;2016;SC;Ponte do Imaruim - Palhoça;Vazio
909;65.990;Volkswagen;Fox;1.6 Msi Total Flex Connect 4p Manual;24.500;2019;SC;São João - Itajaí;Vazio
910;89.900;Kia;Soul;1.6/ 1.6 16v Flex Aut.;50.509;2017;SC;Florianópolis;Vazio
911;84.900;Jeep;Renegade;1.8 16v Flex Longitude 4p Automático;82.000;2016;SC;Kobrasol - São José;Vazio
912;56.900;Citroën;C3;C3 Excl. 1.6 Vti Flex Start 16v 5p Aut.;77.000;2017;SC;Ponte do Imaruim - Palhoça;Vazio
913;82.900;Hyundai;Hb20;Hb20 Evolution 1.0 Tb Flex 12v Aut.;28.000;2020;SC;Ponte do Imaruim - Palhoça;Vazio
914;56.990;Volkswagen;Up!;Cross I Motion 1.0 T.flex 12v 5p;84.533;2016;SC;Palhoça;Vazio
915;88.990;Hyundai;I30;1.8 At Flex;54.367;2016;SC;Palhoça;Vazio
916;57.999;Volkswagen;Saveiro;Rb Mbvs;85.713;2017;SC;Florianópolis;Vazio
917;89.990;Volkswagen;Saveiro;1.6 Msi Robust Cd 8v Flex 2p Manual;15.000;2020;SC;Tubarão;Vazio
918;81.990;Fiat;Argo;1.3 Firefly Flex Trekking Manual;3.000;2021;SC;Tubarão;Vazio
919;73.990;Nissan;March;1.6 Sv 16v Flexstart 4p Xtronic;17.000;2020;SC;Tubarão;Vazio
920;69.990;Renault;Sandero;1.6 16v Sce Flex Zen Manual;21.000;2020;SC;Tubarão;Vazio
921;84.990;Peugeot;2008;1.6 16v Flex Allure Pack 4p Automático;18.800;2020;SC;Tubarão;Vazio
922;86.900;Chevrolet;Onix;1.0 Turbo Flex Plus Ltz Automático;56.000;2020;SC;Areias - São José;Vazio
923;69.900;Volkswagen;Gol;Gol 1.6 Msi Flex 16v 5p Aut.;30.000;2020;SC;Ponte do Imaruim - Palhoça;Vazio
924;58.900;Peugeot;208;1.6 Griffe 16v Flex 4p Automatico;69.429;2016;SC;Florianópolis;Vazio
925;58.490;Chevrolet;Joy;1.0;52.017;2020;SC;Palhoça;Vazio
926;81.900;Fiat;Fiorino;1.4 Mpi Furgão Endurance 8v Flex 2p Manual;120.000;2021;SC;Areias - São José;Vazio
927;85.900;Citroën;C4;Cactus 1.6 Vti 120 Flex Feel Eat6;59.000;2020;SC;Areias - São José;Vazio
928;70.900;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;96.000;2020;SC;Jardim Atlântico - Florianópolis;Vazio
929;76.990;Volkswagen;Polo;1.6 Msi Total Flex 16v 5p Aut.;39.000;2020;SC;Florianópolis;Vazio
930;56.990;Volkswagen;Gol;Flex 1.0 12v;28.000;2021;SC;Florianópolis;Vazio
931;86.900;Mitsubishi;Outlander;2.0 16v Gasolina 4p Cvt;114.346;2015;SC;Florianópolis;Vazio
932;58.990;Chevrolet;Joy;Joy 1.0 Plus;57.533;2020;SC;Ponte do Imaruim - Palhoça;Vazio
933;68.990;Ford;Fiesta;Tit./tit.plus 1.6 16v Flex Aut.;77.052;2018;SC;Palhoça;Vazio
934;69.990;Volkswagen;Saveiro;Trendline1.6 8v;47.000;2019;SC;Criciúma;Vazio
935;79.990;Hyundai;Ix35;2.0 16v;99.000;2015;SC;Criciúma;Vazio
936;69.990;Ford;Ecosport;Se 1.6 16v Aut;34.000;2017;SC;Criciúma;Vazio
937;88.990;Renault;Captur;Intense 1.6 16v;80.000;2019;SC;Criciúma;Vazio
938;57.990;Peugeot;308;Allure 1.6 16v;70.000;2016;SC;Criciúma;Vazio
939;68.990;Mitsubishi;Pajero;Tr4 2.0 Flex 4x2 Automático;90.000;2015;SC;Líder - Chapecó;Vazio
940;79.420;Renault;Duster;1.6 16v Sce Flex Expression X-tronic;57.240;2020;SC;Itoupava Norte - Blumenau;Localiza Seminovos
941;69.900;Volkswagen;Fox;Connect 1.6;32.464;2019;SC;Salto Norte - Blumenau;Vazio
942;79.900;Ford;Ecosport;Titanium 2.0 16v Flex 5p Aut. Abaixo Da Fipe;104.382;2018;SC;Aurora;Vazio
943;61.600;Volkswagen;Fox;Track 1.0 Flex 12v - 5púnico Dono - 37 Mil Km;37.192;2017;SC;Aurora;Vazio
944;71.900;Ford;Ecosport;1.6 Se 16v Flex 4p Powershift;65.000;2017;SC;Areias - São José;Vazio
945;62.900;Renault;Logan;1.6 16v Sce Flex Zen Manual;51.000;2020;SC;Areias - São José;Vazio
946;76.990;Chevrolet;Tracker;1.8 16v Flex 4x2 Aut.;118.000;2015;SC;Içara;Vazio
947;59.990;Ford;Ecosport;Ford Ecosport Freestyle 2.0 Aut 2014/2015;85.000;2015;SC;Santa Mônica - Florianópolis;Vazio
948;69.690;Renault;Kwid;Renault Novo Kwid Intense 1.0 2021/2022;999;2022;SC;Tijucas;Vazio
949;66.900;Volkswagen;Polo;Polo 1.0 Flex 12v 5p;45.606;2019;SC;Ponte do Imaruim - Palhoça;Vazio
950;56.990;Volkswagen;Gol;G6 1.6 8v Flex;34.895;2019;SC;Joinville;Vazio
951;60.490;Volkswagen;Gol;1.6 Msi 16v Flex;27.323;2021;SC;Joinville;Vazio
952;59.990;Volkswagen;Gol;1.6 Msi 16v Flex;43.915;2021;SC;Joinville;Vazio
953;62.990;Volkswagen;Gol;1.6 Msi Totalflex 4p Manual;41.000;2020;SC;Tubarão;Vazio
954;65.890;Mitsubishi;Pajero;Tr4 Pajero Tr4 2.0 Flex 16v 4x2 Aut.;67.464;2015;SC;Aririu - Palhoça;Vazio
955;58.440;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;56.908;2019;SC;Itoupava Norte - Blumenau;Localiza Seminovos
956;79.420;Renault;Duster;1.6 16v Sce Flex Expression X-tronic;56.380;2020;SC;Itoupava Norte - Blumenau;Localiza Seminovos
957;56.990;Chevrolet;Onix;Lt 1.0 16v;41.000;2019;SC;Criciúma;Vazio
958;82.900;Toyota;Corolla;Xei 2.0 Flex 16v Aut. Abaixo Da Fipe;166.730;2015;SC;Aurora;Vazio
959;84.990;Kia;Rio;1.6 16v Flex Lx Automático;22.000;2020;SC;São João - Itajaí;Vazio
960;85.900;Volkswagen;Saveiro;Saveiro Highline 1.6 T. Flex 8v Cd;52.000;2017;SC;Capoeiras - Florianópolis;Vazio
961;71.690;Renault;Kwid;Renault Novo Kwid Intense Biton 1.0 2021/2022;999;2022;SC;Tijucas;Vazio
962;74.990;Volkswagen;Polo;1.6 Msi Total Flex Manual;30.000;2020;SC;São Vicente - Itajaí;Vazio
963;89.990;Chevrolet;Onix;Lt 1.0 Turbo;17.300;2020;SC;Brusque;Vazio
964;82.900;Volkswagen;Tiguan;2.0 Tsi 16v Turbo Gasolina 4p Tiptronic;103.000;2015;SC;Areias - São José;Vazio
965;58.900;Chevrolet;Joy;1.0 Spe4 Flex Plus Manual;54.000;2020;SC;Areias - São José;Vazio
966;61.990;Chevrolet;Montana;Ls 1.4 8v;46.000;2019;SC;Criciúma;Vazio
967;63.990;Citroën;Aircross;Citroen Aircross Live 1.6 Manual 2017/2018;56.000;2018;SC;Santa Mônica - Florianópolis;Vazio
968;63.900;Citroën;Aircross;Live Mt;56.000;2018;SC;Barreiros - São José;Vazio
969;59.990;Renault;Duster;Renault Duster Tech Road 2.0 2014/2015;96.000;2015;SC;Santa Mônica - Florianópolis;Vazio
970;81.990;Renault;Duster;1.6 16v Sce Flex Dynamique X-tronic;43.700;2019;SC;São João - Itajaí;Vazio
971;57.890;Fiat;Mobi;Like 1.0 Flex;8.716;2021;SC;São José;Vazio
972;89.990;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;6.500;2022;SC;São João - Itajaí;Vazio
973;56.990;Ford;New;Fiesta 1.6 Sedan Powershift;90.000;2015;SC;Líder - Chapecó;Vazio
974;56.900;Citroën;C4;Lounge 1.6 Tendance 16v Turbo Gasolina 4p Automático;75.717;2015;SC;Areias - São José;Vazio
975;62.900;Renault;Logan;1.6 16v Sce Flex Zen Manual;50.000;2020;SC;Areias - São José;Vazio
976;65.900;Fiat;Argo;Argo Drive 1.0 6v Flex;51.644;2020;SC;Ponte do Imaruim - Palhoça;Vazio
977;68.990;Fiat;Doblo;Essence 1.8;59.000;2017;SC;Brusque;Vazio
978;58.900;Renault;Sandero;1.0 12v Sce Flex Zen Manual;54.500;2021;SC;Areias - São José;Vazio
979;56.990;Volkswagen;Gol;Volkswagen Gol 1.0 Manual;39.000;2020;SC;Líder - Chapecó;Vazio
980;69.990;Volkswagen;Voyage;1.6 Msi Automático;49.000;2019;SC;Líder - Chapecó;Vazio
981;69.900;Hyundai;Hb20s;1.0 12v Flex Vision Manual;12.000;2020;SC;Guaramirim;Vazio
982;64.990;Hyundai;Hb20s;1.6 Comfort;42.000;2017;SC;Barreiros - São José;Vazio
983;57.900;Ford;Ka;Ford Ka Se 1.0;26.000;2020;SC;Barreiros - São José;Vazio
984;56.900;Peugeot;208;1.6 16v;60.000;2016;SC;Boehmerwald - Joinville;Vazio
985;62.900;Ford;Ecosport;Ford Ecosport Freestyle 2.0;86.000;2015;SC;Barreiros - São José;Vazio
986;55.900;Volkswagen;Up!;1.0 Mpi Move Up 12v Flex 4p Automatizado;63.300;2017;SC;Guaramirim;Vazio
987;67.900;Renault;Duster;2.0 16v;83.900;2016;SC;Caminho Novo - Palhoça;Vazio
988;67.890;Volkswagen;Polo;1.0 Flex Mpi;69.827;2019;SC;São José;Vazio
989;71.890;Volkswagen;Voyage;1.0 Msi Flex Aut.;40.848;2020;SC;Kobrasol - São José;Vazio
990;71.890;Volkswagen;Polo;1.6 Msi Flex;41.317;2020;SC;Kobrasol - São José;Vazio
991;71.890;Volkswagen;Polo;1.6 Msi Flex;41.317;2020;SC;Kobrasol - São José;Vazio
992;89.900;Citroën;C4;Lounge Shine 1.6 16v Aut.;45.600;2019;SC;Caminho Novo - Palhoça;Vazio
993;72.990;Fiat;Palio;Weekend Adventure 1.8;64.000;2018;SC;Brusque;Vazio
994;87.900;Fiat;Doblo;Essence 1.8;58.000;2020;SC;Brusque;Vazio
995;82.990;Mitsubishi;Pajero;Tr4 2.0 4x4;89.399;2015;SC;Brusque;Vazio
996;84.900;Nissan;Kicks;1.6;56.000;2017;SC;Boehmerwald - Joinville;Vazio
997;77.900;Chevrolet;Cruze;1.8 Ltz 16v Flex 4p Automático;93.000;2015;SC;Guaramirim;Vazio
998;88.990;Jeep;Renegade;1.8 Sport Automatica;70.000;2018;SC;Líder - Chapecó;Vazio
999;61.940;Chevrolet;Joy;1.0 Spe4 Flex Plus Manual;95.531;2020;SC;Itoupava Norte - Blumenau;Localiza Seminovos
1000;82.340;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;59.838;2021;SC;Itoupava Norte - Blumenau;Localiza Seminovos
1001;64.900;Volkswagen;Saveiro;1.6 Msi Trendline Cs 8v Flex 2p Manual;74.000;2017;SC;Coral - Lages;Vazio
1002;74.900;Volkswagen;Virtus;1.6 16v;90.000;2020;SC;Boehmerwald - Joinville;Vazio
1003;67.900;Chevrolet;Prisma;1.4 Mpfi Ltz 8v Flex 4p Manual;47.000;2017;SC;Coral - Lages;Vazio
1004;75.900;Chevrolet;Tracker;Ltz 1.8 16v;73.000;2015;SC;Caminho Novo - Palhoça;Vazio
1005;70.900;Fiat;Cronos;1.3 8v;13.000;2020;SC;Boehmerwald - Joinville;Vazio
1006;61.900;Kia;Cerato;1.6 16v;77.000;2015;SC;Boehmerwald - Joinville;Vazio
1007;87.900;Fiat;Fiorino;1.4 Mpi Furgão Hard Working 8v Flex 2p Manual;50.800;2020;SC;Guaramirim;Vazio
1008;74.890;Chevrolet;Spin;Spin Ltz 1.8 8v Econo.flex 5p Aut.;69.000;2018;SC;Capoeiras - Florianópolis;Vazio
1009;83.900;Renault;Captur;1.6 16v Sce Flex Zen Manual;55.000;2018;SC;Coral - Lages;Vazio
1010;63.900;Hyundai;Hb20;Comfort 1.6;87.000;2017;SC;Brusque;Vazio
1011;86.900;Volkswagen;Virtus;1.6 Msi Total Flex Automático;50.000;2020;SC;Coral - Lages;Vazio
1012;61.990;Renault;Sandero;Renault Sandero Stepway 1.6 2018/2019;46.000;2019;SC;Santa Mônica - Florianópolis;Vazio
1013;75.990;Renault;Duster;Renault Duster Expression 1.6 2018/2019;78.000;2019;SC;Barreiros - São José;Vazio
1014;85.990;Peugeot;208;Griffe 1.6;11.120;2019;SC;Brusque;Vazio
1015;76.900;Renault;Logan;1.6 16v Sce Flex Intense X-tronic;56.000;2020;SC;Coral - Lages;Vazio
1016;71.500;Hyundai;Hb20;1.0 12v Flex Vision Manual;27.000;2022;SC;Timbó;Vazio
1017;56.990;Volkswagen;Gol;Volkswagen Gol 1.6 Msi Manual;46.000;2019;SC;Líder - Chapecó;Vazio
1018;59.990;Fiat;Argo;1.0 Firefly Flex Drive Manual;76.368;2020;SC;Campinas - São José;Localiza Seminovos
1019;66.390;Renault;Sandero;1.6 16v Sce Flex Stepway Zen Manual;50.891;2020;SC;Campinas - São José;Localiza Seminovos
1020;89.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;52.198;2020;SC;Campinas - São José;Localiza Seminovos
1021;64.900;Ford;Fiesta;1.6 Titanium Hatch 16v Flex 4p Powershift;65.000;2017;SC;Coral - Lages;Vazio
1022;76.970;Chevrolet;Cobalt;1.8 Mpfi Ltz 8v Flex 4p Automático;55.115;2020;SC;Campinas - São José;Localiza Seminovos
1023;87.490;Renault;Captur;2.0 16v Hi-flex Intense Automático;55.177;2020;SC;Campinas - São José;Localiza Seminovos
1024;89.990;Chevrolet;Spin;1.8 Activ7 8v Flex 4p Automático;58.071;2020;SC;Campinas - São José;Localiza Seminovos
1025;55.960;Renault;Logan;1.0 12v Sce Flex Zen Manual;76.710;2020;SC;Campinas - São José;Localiza Seminovos
1026;59.900;Ford;Fiesta;1.6 Ti-vct Flex Se Manual;69.000;2019;SC;Itoupavazinha - Blumenau;Vazio
1027;74.850;Volkswagen;Virtus;1.6 Msi Total Flex Manual;51.195;2020;SC;Campinas - São José;Localiza Seminovos
1028;63.490;Volkswagen;Polo;1.0 Mpi Total Flex Manual;50.650;2020;SC;Campinas - São José;Localiza Seminovos
1029;73.990;Chevrolet;Onix;Lt 1.0 Turbo;130.000;2020;SC;Brusque;Vazio
1030;70.730;Toyota;Etios;1.5 X Plus Sedan 16v Flex 4p Automático;55.039;2020;SC;Vila Nova - Joinville;Vazio
1031;68.000;Fiat;Strada;1.4 Mpi Hard Working Cs 8v Flex 2p Manual;54.550;2020;SC;Vila Nova - Joinville;Vazio
1032;72.440;Hyundai;Hb20s;1.6 Comfort Plus 16v Flex 4p Automático;59.392;2019;SC;Vila Nova - Joinville;Vazio
1033;62.940;Volkswagen;Voyage;1.6 Msi Totalflex 4p Manual;55.790;2021;SC;Vila Nova - Joinville;Vazio
1034;86.900;Renault;Captur;1.6 16v;31.000;2019;SC;Boehmerwald - Joinville;Vazio
1035;89.890;Volkswagen;Saveiro;Cross 1.6;51.366;2018;SC;São José;Vazio
1036;55.900;Hyundai;Hb20;Comfort 1.0;111.000;2015;SC;Brusque;Vazio
1037;62.900;Fiat;Argo;1.0 8v;54.427;2020;SC;São Bento do Sul;Vazio
1038;59.900;Chevrolet;Spin;1.8 8v;103.900;2015;SC;Caminho Novo - Palhoça;Vazio
